conversation_key,conversation_label,story_group,chapter_code,chapter_label,family,family_display,category,subcategory,line_count,non_empty_line_count,scene_count,speaker_keys,speaker_labels
node_calphadecastle_misappropriation_1200,calphadecastle_misappropriation_1200,Node Scene,1200,Node Scene 1200,node,Node,Quest Scene,Node Scene,12,11,2,NPC 00; Player,NPC 00; Player
node_crim_tashkalp_1200,crim_tashkalp_1200,Node Scene,1200,Node Scene 1200,node,Node,Quest Scene,Node Scene,14,13,2,NPC 00; Player,NPC 00; Player
node_dem_thornrosefort_wellsbrigade_1200,dem_thornrosefort_wellsbrigade_1200,Node Scene,1200,Node Scene 1200,node,Node,Quest Scene,Node Scene,20,20,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
node_dewhavencastle_disappeared_1200,dewhavencastle_disappeared_1200,Node Scene,1200,Node Scene 1200,node,Node,Quest Scene,Node Scene,12,12,2,NPC 00; Player,NPC 00; Player
node_her_greystonemanor_1200,her_greystonemanor_1200,Node Scene,1200,Node Scene 1200,node,Node,Quest Scene,Node Scene,6,6,1,NPC 00,NPC 00
node_her_halsiushospital_1200,her_halsiushospital_1200,Node Scene,1200,Node Scene 1200,node,Node,Quest Scene,Node Scene,1,1,1,NPC 00,NPC 00
node_her_hernandcastle_daily_1200,her_hernandcastle_daily_1200,Node Scene,1200,Node Scene 1200,node,Node,Quest Scene,Node Scene,11,11,1,NPC 00,NPC 00
node_her_pororinvillage_bell_1200,her_pororinvillage_bell_1200,Node Scene,1200,Node Scene 1200,node,Node,Quest Scene,Node Scene,6,6,1,NPC 00,NPC 00
node_kwe_pailune_daily_1200,kwe_pailune_daily_1200,Node Scene,1200,Node Scene 1200,node,Node,Quest Scene,Node Scene,5,5,1,NPC 00,NPC 00
node_calphadecastle_misappropriation_1300,calphadecastle_misappropriation_1300,Node Scene,1300,Node Scene 1300,node,Node,Quest Scene,Node Scene,12,11,2,NPC 00; Player,NPC 00; Player
node_crim_tashkalp_1300,crim_tashkalp_1300,Node Scene,1300,Node Scene 1300,node,Node,Quest Scene,Node Scene,15,14,2,NPC 00; Player,NPC 00; Player
node_dem_demenisscastle_daily_1300,dem_demenisscastle_daily_1300,Node Scene,1300,Node Scene 1300,node,Node,Quest Scene,Node Scene,9,9,1,NPC 00,NPC 00
node_dewhavencastle_disappeared_1300,dewhavencastle_disappeared_1300,Node Scene,1300,Node Scene 1300,node,Node,Quest Scene,Node Scene,12,12,2,NPC 00; Player,NPC 00; Player
node_goldleafguildhouse_1300,goldleafguildhouse_1300,Node Scene,1300,Node Scene 1300,node,Node,Quest Scene,Node Scene,18,18,2,NPC 00; Player,NPC 00; Player
node_her_pororinvillage_bell_1300,her_pororinvillage_bell_1300,Node Scene,1300,Node Scene 1300,node,Node,Quest Scene,Node Scene,7,7,1,NPC 00,NPC 00
node_her_greystonemanor_1310,her_greystonemanor_1310,Node Scene,1310,Node Scene 1310,node,Node,Quest Scene,Node Scene,4,4,1,NPC 00,NPC 00
node_her_greystonemanor_1330,her_greystonemanor_1330,Node Scene,1330,Node Scene 1330,node,Node,Quest Scene,Node Scene,9,9,2,NPC 00; Player,NPC 00; Player
node_calphadecastle_misappropriation_1400,calphadecastle_misappropriation_1400,Node Scene,1400,Node Scene 1400,node,Node,Quest Scene,Node Scene,13,13,2,NPC 00; Player,NPC 00; Player
node_crim_tashkalp_1400,crim_tashkalp_1400,Node Scene,1400,Node Scene 1400,node,Node,Quest Scene,Node Scene,13,12,2,NPC 00; Player,NPC 00; Player
node_dem_demenisscastle_daily_1400,dem_demenisscastle_daily_1400,Node Scene,1400,Node Scene 1400,node,Node,Quest Scene,Node Scene,14,14,1,NPC 00,NPC 00
node_dem_thornrosefort_wellsbrigade_1400,dem_thornrosefort_wellsbrigade_1400,Node Scene,1400,Node Scene 1400,node,Node,Quest Scene,Node Scene,3,3,1,NPC 00,NPC 00
node_dewhavencastle_disappeared_1400,dewhavencastle_disappeared_1400,Node Scene,1400,Node Scene 1400,node,Node,Quest Scene,Node Scene,13,13,2,NPC 00; Player,NPC 00; Player
node_her_greystonemanor_1400,her_greystonemanor_1400,Node Scene,1400,Node Scene 1400,node,Node,Quest Scene,Node Scene,32,32,2,NPC 00; Player,NPC 00; Player
node_her_hernandcastle_daily_1400,her_hernandcastle_daily_1400,Node Scene,1400,Node Scene 1400,node,Node,Quest Scene,Node Scene,19,19,1,NPC 00,NPC 00
node_her_pororinvillage_bell_1400,her_pororinvillage_bell_1400,Node Scene,1400,Node Scene 1400,node,Node,Quest Scene,Node Scene,6,6,1,NPC 00,NPC 00
node_calphadecastle_misappropriation_1500,calphadecastle_misappropriation_1500,Node Scene,1500,Node Scene 1500,node,Node,Quest Scene,Node Scene,13,12,2,NPC 00; Player,NPC 00; Player
node_crim_tashkalp_1500,crim_tashkalp_1500,Node Scene,1500,Node Scene 1500,node,Node,Quest Scene,Node Scene,14,14,2,NPC 00; Player,NPC 00; Player
node_dewhavencastle_disappeared_1500,dewhavencastle_disappeared_1500,Node Scene,1500,Node Scene 1500,node,Node,Quest Scene,Node Scene,12,12,3,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
node_goldleafguildhouse_1500,goldleafguildhouse_1500,Node Scene,1500,Node Scene 1500,node,Node,Quest Scene,Node Scene,12,11,2,NPC 00; Player,NPC 00; Player
node_her_hernandcastle_daily_1500,her_hernandcastle_daily_1500,Node Scene,1500,Node Scene 1500,node,Node,Quest Scene,Node Scene,6,6,1,NPC 00,NPC 00
node_her_pororinvillage_bell_1500,her_pororinvillage_bell_1500,Node Scene,1500,Node Scene 1500,node,Node,Quest Scene,Node Scene,6,6,1,NPC 00,NPC 00
node_calphadecastle_misappropriation_1600,calphadecastle_misappropriation_1600,Node Scene,1600,Node Scene 1600,node,Node,Quest Scene,Node Scene,13,12,2,NPC 00; Player,NPC 00; Player
node_crim_tashkalp_1600,crim_tashkalp_1600,Node Scene,1600,Node Scene 1600,node,Node,Quest Scene,Node Scene,12,12,2,NPC 00; Player,NPC 00; Player
node_dewhavencastle_disappeared_1600,dewhavencastle_disappeared_1600,Node Scene,1600,Node Scene 1600,node,Node,Quest Scene,Node Scene,11,11,2,NPC 00; Player,NPC 00; Player
node_goldleafguildhouse_1600,goldleafguildhouse_1600,Node Scene,1600,Node Scene 1600,node,Node,Quest Scene,Node Scene,11,11,2,NPC 00; Player,NPC 00; Player
node_her_pororinvillage_bell_1600,her_pororinvillage_bell_1600,Node Scene,1600,Node Scene 1600,node,Node,Quest Scene,Node Scene,4,4,1,NPC 00,NPC 00
node_calphadecastle_misappropriation_1700,calphadecastle_misappropriation_1700,Node Scene,1700,Node Scene 1700,node,Node,Quest Scene,Node Scene,28,27,2,NPC 00; Player,NPC 00; Player
node_crim_tashkalp_1700,crim_tashkalp_1700,Node Scene,1700,Node Scene 1700,node,Node,Quest Scene,Node Scene,29,29,2,NPC 00; Player,NPC 00; Player
node_dewhavencastle_disappeared_1700,dewhavencastle_disappeared_1700,Node Scene,1700,Node Scene 1700,node,Node,Quest Scene,Node Scene,24,21,4,NPC 00; NPC 01; NPC 02; Player,NPC 00; NPC 01; NPC 02; Player
node_goldleafguildhouse_1700,goldleafguildhouse_1700,Node Scene,1700,Node Scene 1700,node,Node,Quest Scene,Node Scene,11,11,2,NPC 00; Player,NPC 00; Player
node_her_hernandcastle_daily_1700,her_hernandcastle_daily_1700,Node Scene,1700,Node Scene 1700,node,Node,Quest Scene,Node Scene,13,13,2,Enemy 00; NPC 00,Enemy 00; NPC 00
node_her_pororinvillage_bell_1700,her_pororinvillage_bell_1700,Node Scene,1700,Node Scene 1700,node,Node,Quest Scene,Node Scene,6,6,1,NPC 00,NPC 00
node_calphadecastle_misappropriation_1800,calphadecastle_misappropriation_1800,Node Scene,1800,Node Scene 1800,node,Node,Quest Scene,Node Scene,26,21,4,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
node_crim_tashkalp_1800,crim_tashkalp_1800,Node Scene,1800,Node Scene 1800,node,Node,Quest Scene,Node Scene,27,22,4,NPC 00; NPC 01; NPC 02; Player,NPC 00; NPC 01; NPC 02; Player
node_goldleafguildhouse_1800,goldleafguildhouse_1800,Node Scene,1800,Node Scene 1800,node,Node,Quest Scene,Node Scene,11,11,2,NPC 00; Player,NPC 00; Player
node_dewhavencastle_disappeared_1900,dewhavencastle_disappeared_1900,Node Scene,1900,Node Scene 1900,node,Node,Quest Scene,Node Scene,28,28,1,NPC 00,NPC 00
node_goldleafguildhouse_1900,goldleafguildhouse_1900,Node Scene,1900,Node Scene 1900,node,Node,Quest Scene,Node Scene,12,12,2,NPC 00; Player,NPC 00; Player
node_crim_tashkalp_2000,crim_tashkalp_2000,Node Scene,2000,Node Scene 2000,node,Node,Quest Scene,Node Scene,10,10,3,NPC 00; NPC 01; NPC 02,NPC 00; NPC 01; NPC 02
node_dem_tarivvillage_2000,dem_tarivvillage_2000,Node Scene,2000,Node Scene 2000,node,Node,Quest Scene,Node Scene,8,8,1,NPC 00,NPC 00
node_dem_thornrosefort_wellsbrigade_2000_01,dem_thornrosefort_wellsbrigade_2000_01,Node Scene,2000,Node Scene 2000,node,Node,Quest Scene,Node Scene,1,1,1,Enemy 00,Enemy 00
node_dem_thornrosefort_wellsbrigade_2000_02,dem_thornrosefort_wellsbrigade_2000_02,Node Scene,2000,Node Scene 2000,node,Node,Quest Scene,Node Scene,1,1,1,Enemy 00,Enemy 00
node_dem_thornrosefort_wellsbrigade_2000_03,dem_thornrosefort_wellsbrigade_2000_03,Node Scene,2000,Node Scene 2000,node,Node,Quest Scene,Node Scene,1,1,1,Enemy 00,Enemy 00
node_dem_thornrosefort_wellsbrigade_2000_04,dem_thornrosefort_wellsbrigade_2000_04,Node Scene,2000,Node Scene 2000,node,Node,Quest Scene,Node Scene,1,1,1,Enemy 00,Enemy 00
node_dem_thornrosefort_wellsbrigade_2000_06,dem_thornrosefort_wellsbrigade_2000_06,Node Scene,2000,Node Scene 2000,node,Node,Quest Scene,Node Scene,1,1,1,Enemy 00,Enemy 00
node_goldleafguildhouse_2000,goldleafguildhouse_2000,Node Scene,2000,Node Scene 2000,node,Node,Quest Scene,Node Scene,26,26,1,NPC 00,NPC 00
node_crim_tashkalp_2100,crim_tashkalp_2100,Node Scene,2100,Node Scene 2100,node,Node,Quest Scene,Node Scene,31,31,3,Global Game Track; NPC 00; NPC 01,Global Game Track; NPC 00; NPC 01
node_crim_tashkalp_2100_01,crim_tashkalp_2100_01,Node Scene,2100,Node Scene 2100,node,Node,Quest Scene,Node Scene,2,2,1,Enemy 00,Enemy 00
node_dem_tarivvillage_2100,dem_tarivvillage_2100,Node Scene,2100,Node Scene 2100,node,Node,Quest Scene,Node Scene,7,7,1,NPC 00,NPC 00
node_goldleafguildhouse_2100,goldleafguildhouse_2100,Node Scene,2100,Node Scene 2100,node,Node,Quest Scene,Node Scene,23,17,4,NPC 00; NPC 01; Player,NPC 00; NPC 01; Player
node_crim_tashkalp_2200,crim_tashkalp_2200,Node Scene,2200,Node Scene 2200,node,Node,Quest Scene,Node Scene,15,15,3,Global Game Track; NPC 00; NPC 01,Global Game Track; NPC 00; NPC 01
node_goldleafguildhouse_3100,goldleafguildhouse_3100,Node Scene,3100,Node Scene 3100,node,Node,Quest Scene,Node Scene,7,7,1,NPC 00,NPC 00
node_goldleafguildhouse_3200,goldleafguildhouse_3200,Node Scene,3200,Node Scene 3200,node,Node,Quest Scene,Node Scene,4,4,1,NPC 00,NPC 00
node_goldleafguildhouse_3300,goldleafguildhouse_3300,Node Scene,3300,Node Scene 3300,node,Node,Quest Scene,Node Scene,4,4,1,NPC 00,NPC 00
onetimequest_witch_forest_0700_05,witch_forest_0700_05,One-Time Quest,0700,One-Time Quest 0700,onetimequest,Onetimequest,Quest Scene,One-Time Quest,9,8,3,Enemy Target 0; NPC 00; NPC 01,Enemy Target 0; NPC 00; NPC 01
onetimequest_witch_forest_0700_06,witch_forest_0700_06,One-Time Quest,0700,One-Time Quest 0700,onetimequest,Onetimequest,Quest Scene,One-Time Quest,10,10,3,Enemy Target 0; NPC 00; NPC 01,Enemy Target 0; NPC 00; NPC 01
onetimequest_witch_forest_0700_07,witch_forest_0700_07,One-Time Quest,0700,One-Time Quest 0700,onetimequest,Onetimequest,Quest Scene,One-Time Quest,16,13,3,Enemy Target 0; NPC 00; NPC 01,Enemy Target 0; NPC 00; NPC 01
onetimequest_witch_forest_0700_08,witch_forest_0700_08,One-Time Quest,0700,One-Time Quest 0700,onetimequest,Onetimequest,Quest Scene,One-Time Quest,11,9,3,Enemy 00; NPC 00; NPC 01,Enemy 00; NPC 00; NPC 01
onetimequest_witch_forest_0700_09,witch_forest_0700_09,One-Time Quest,0700,One-Time Quest 0700,onetimequest,Onetimequest,Quest Scene,One-Time Quest,9,8,3,Enemy 00; NPC 00; NPC 01,Enemy 00; NPC 00; NPC 01
onetimequest_witch_forest_0700_10,witch_forest_0700_10,One-Time Quest,0700,One-Time Quest 0700,onetimequest,Onetimequest,Quest Scene,One-Time Quest,11,9,3,Enemy Target 0; NPC 00; NPC 01,Enemy Target 0; NPC 00; NPC 01
onetimequest_witch_forest_0700_12,witch_forest_0700_12,One-Time Quest,0700,One-Time Quest 0700,onetimequest,Onetimequest,Quest Scene,One-Time Quest,12,11,2,Enemy Target 0; NPC 00,Enemy Target 0; NPC 00
onetimequest_witch_forest_0700_13,witch_forest_0700_13,One-Time Quest,0700,One-Time Quest 0700,onetimequest,Onetimequest,Quest Scene,One-Time Quest,7,6,2,Enemy Target 0; NPC 00,Enemy Target 0; NPC 00
onetimequest_witch_forest_0700_14,witch_forest_0700_14,One-Time Quest,0700,One-Time Quest 0700,onetimequest,Onetimequest,Quest Scene,One-Time Quest,10,8,3,Enemy Target 0; NPC 00; NPC 01,Enemy Target 0; NPC 00; NPC 01
onetimequest_witch_forest_0700_15,witch_forest_0700_15,One-Time Quest,0700,One-Time Quest 0700,onetimequest,Onetimequest,Quest Scene,One-Time Quest,14,9,3,Enemy Target 0; NPC 00; NPC 01,Enemy Target 0; NPC 00; NPC 01
onetimequest_witch_forest_0700_16,witch_forest_0700_16,One-Time Quest,0700,One-Time Quest 0700,onetimequest,Onetimequest,Quest Scene,One-Time Quest,8,6,3,Enemy Target 0; NPC 00; NPC 01,Enemy Target 0; NPC 00; NPC 01
onetimequest_hernand_03010,hernand_03010,One-Time Quest,03010,One-Time Quest 03010,onetimequest,Onetimequest,Quest Scene,One-Time Quest,5,5,1,NPC 00,NPC 00
onetimequest_hernand_03020,hernand_03020,One-Time Quest,03020,One-Time Quest 03020,onetimequest,Onetimequest,Quest Scene,One-Time Quest,4,4,1,NPC,NPC
onetimequest_hernand_04010,hernand_04010,One-Time Quest,04010,One-Time Quest 04010,onetimequest,Onetimequest,Quest Scene,One-Time Quest,4,4,1,NPC 00,NPC 00
onetimequest_hernand_04030,hernand_04030,One-Time Quest,04030,One-Time Quest 04030,onetimequest,Onetimequest,Quest Scene,One-Time Quest,4,4,1,NPC 00,NPC 00
onetimequest_wolfmolar_mountain_04130_01,wolfmolar_mountain_04130_01,One-Time Quest,04130,One-Time Quest 04130,onetimequest,Onetimequest,Quest Scene,One-Time Quest,4,4,1,NPC,NPC
onetimequest_wolfmolar_mountain_05080,wolfmolar_mountain_05080,One-Time Quest,05080,One-Time Quest 05080,onetimequest,Onetimequest,Quest Scene,One-Time Quest,5,5,1,NPC,NPC
questdialog_contents,contents,Quest Dialogue,,Quest Dialogue,questdialog,Questdialog,Quest Dialogue,Quest Side Content,5452,5452,1,Quest NPC,Quest NPC
questdialog_day2,day2,Quest Dialogue,,Quest Dialogue,questdialog,Questdialog,Quest Dialogue,Quest Dialogue,2,2,1,Quest NPC,Quest NPC
questdialog_faction,faction,Quest Dialogue,,Quest Dialogue,questdialog,Questdialog,Quest Dialogue,Faction Quest Dialogue,726,726,1,Quest NPC,Quest NPC
questdialog_hello,hello,Quest Dialogue,,Quest Dialogue,questdialog,Questdialog,Quest Dialogue,Quest Greeting,2393,2393,1,Quest NPC,Quest NPC
questdialog_main,main,Quest Dialogue,,Quest Dialogue,questdialog,Questdialog,Quest Dialogue,Quest Main,3799,3799,1,Quest NPC,Quest NPC
questdialog_pywel_akapen,akapen,Quest Dialogue,,Quest Dialogue,questdialog,Questdialog,Quest Dialogue,Pywel Dialogue,714,714,1,Quest NPC,Quest NPC
questdialog_pywel_cd,cd,Quest Dialogue,,Quest Dialogue,questdialog,Questdialog,Quest Dialogue,Pywel Dialogue,442,442,1,Quest NPC,Quest NPC
questdialog_pywel_delesyia,delesyia,Quest Dialogue,,Quest Dialogue,questdialog,Questdialog,Quest Dialogue,Pywel Dialogue,854,854,1,Quest NPC,Quest NPC
questdialog_pywel_demeniss,demeniss,Quest Dialogue,,Quest Dialogue,questdialog,Questdialog,Quest Dialogue,Pywel Dialogue,1020,1020,1,Quest NPC,Quest NPC
questdialog_pywel_hernand,hernand,Quest Dialogue,,Quest Dialogue,questdialog,Questdialog,Quest Dialogue,Pywel Dialogue,954,954,1,Quest NPC,Quest NPC
questdialog_pywel_pailune,pailune,Quest Dialogue,,Quest Dialogue,questdialog,Questdialog,Quest Dialogue,Pywel Dialogue,456,456,1,Quest NPC,Quest NPC
questdialog_quest,quest,Quest Dialogue,,Quest Dialogue,questdialog,Questdialog,Quest Dialogue,Quest Dialogue,3147,3147,1,Quest NPC,Quest NPC
memory_abandonedhouse_0001,abandonedhouse_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,5,5,1,NPC 00,NPC 00
memory_abandonedminevillage_0001,abandonedminevillage_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,5,5,1,NPC 00,NPC 00
memory_alustainroom_0001,alustainroom_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,4,4,1,NPC 00,NPC 00
memory_anchorforest_0001,anchorforest_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,5,5,1,NPC 00,NPC 00
memory_animalcave_0001,animalcave_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,10,9,1,NPC 00,NPC 00
memory_animalpaintinglover_0001,animalpaintinglover_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,4,4,1,NPC 00,NPC 00
memory_antumbraaltar_0001,antumbraaltar_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,6,6,1,NPC 00,NPC 00
memory_antumbrafanatic_0001,antumbrafanatic_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,8,8,1,NPC 00,NPC 00
memory_archeryrange_0001,archeryrange_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,5,5,1,NPC 00,NPC 00
memory_arcosahouse_0001,arcosahouse_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,6,6,1,NPC 00,NPC 00
memory_attackedcarriage_0001,attackedcarriage_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,10,10,1,NPC 00,NPC 00
memory_bariklair_0001,bariklair_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,8,8,1,NPC 00,NPC 00
memory_baronbarrel_0001,baronbarrel_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,5,5,1,NPC 00,NPC 00
memory_bigtreeroots_0001,bigtreeroots_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,6,6,1,NPC 00,NPC 00
memory_blockedsupply_0001,blockedsupply_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,7,7,1,NPC 00,NPC 00
memory_bloodtombstone_0001,bloodtombstone_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,6,6,1,NPC 00,NPC 00
memory_bloodyfarmhouse_0001,bloodyfarmhouse_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,13,13,1,NPC 00,NPC 00
memory_bluemontmanoralley_0001,bluemontmanoralley_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,5,5,1,NPC 00,NPC 00
memory_bolmen_0001,bolmen_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,9,9,1,NPC 00,NPC 00
memory_bolsteinnruins_0001,bolsteinnruins_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,6,6,1,NPC 00,NPC 00
memory_boneandsword_0001,boneandsword_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,10,10,2,NPC 00; NPC 01,NPC 00; NPC 01
memory_bonecollectorwagon_0001,bonecollectorwagon_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,6,6,1,NPC 00,NPC 00
memory_bonesrobbed_0001,bonesrobbed_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,9,9,1,NPC 00,NPC 00
memory_brokenmill_0001,brokenmill_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,3,3,1,NPC 00,NPC 00
memory_brokenraft_0001,brokenraft_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,4,4,1,NPC 00,NPC 00
memory_brookfieldmanor_0001,brookfieldmanor_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,4,4,1,NPC 00,NPC 00
memory_bumpercrop_0001,bumpercrop_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,7,7,1,NPC 00,NPC 00
memory_bursadaislandruins_0001,bursadaislandruins_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,10,10,1,NPC 00,NPC 00
memory_carnagestreet_0001,carnagestreet_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,5,5,1,NPC 00,NPC 00
memory_castleruincamp_0001,castleruincamp_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,10,10,1,NPC 00,NPC 00
memory_caveentrance_0001,caveentrance_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,6,6,1,NPC 00,NPC 00
memory_caveofbones_0001,caveofbones_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,2,2,1,NPC 00,NPC 00
memory_cliffunderhome_0001,cliffunderhome_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,2,2,1,NPC 00,NPC 00
memory_crowdedbranch_0001,crowdedbranch_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,6,6,1,NPC 00,NPC 00
memory_crowmanribentain_0001,crowmanribentain_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,10,10,1,NPC 00,NPC 00
memory_cryingrock_0001,cryingrock_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,5,5,1,NPC 00,NPC 00
memory_danteandbleed_0001,danteandbleed_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,10,10,1,NPC 00,NPC 00
memory_deadtree_0001,deadtree_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,7,7,1,NPC 00,NPC 00
memory_deadtreeroad_0001,deadtreeroad_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,8,8,1,NPC 00,NPC 00
memory_deathsandpit_0001,deathsandpit_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,5,5,1,NPC 00,NPC 00
memory_delesiaacademy_0001,delesiaacademy_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,4,4,1,NPC 00,NPC 00
memory_delesyiabell_0001,delesyiabell_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,5,5,2,NPC 00; NPC 01,NPC 00; NPC 01
memory_demenisscabin_0001,demenisscabin_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,8,8,1,NPC 00,NPC 00
memory_demenissfuture_0001,demenissfuture_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,5,5,1,NPC 00,NPC 00
memory_desertcrocodile_0001,desertcrocodile_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,5,5,1,NPC 00,NPC 00
memory_desertshipwreck_0001,desertshipwreck_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,6,6,1,NPC 00,NPC 00
memory_desertswamp_0001,desertswamp_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,6,6,1,NPC 00,NPC 00
memory_desperatesituation_0001,desperatesituation_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,7,7,1,NPC 00,NPC 00
memory_destroyedmerchantship_0001,destroyedmerchantship_0001,Memory,0001,Memory 0001,memory,Memory,Memory Scene,Memory,3,3,1,NPC 00,NPC 00
