source,item_id,loc_key,internal_name,variant_base_name,variant_level,top_category,category,subcategory,subsubcategory,raw_type,classification_source,classification_confidence,pac_files,prefab_hashes
iteminfo,1000888,4298781226958960,StellenManor_ClosetKey,StellenManor_ClosetKey,,Document & Quest,Key,Key,Key,Unknown,name-pattern,medium,cd_t0000_key_0005.pac,334854484
iteminfo,1002260,4304673922089072,SungroveManor_HomeKey,SungroveManor_HomeKey,,Document & Quest,Key,Key,Key,Unknown,name-pattern,medium,cd_t0000_key_0004.pac,4135710277
iteminfo,30051,129068062212208,Tower_Key,Tower_Key,,Document & Quest,Key,Key,Key,Unknown,name-pattern,medium,cd_t0102_key_0001.pac,2092449825
iteminfo,1000863,4298673852776560,WellsDungeon_Key,WellsDungeon_Key,,Document & Quest,Key,Key,Key,Unknown,name-pattern,medium,cd_t0000_key_0006.pac,3164076202
iteminfo,1002250,4304630972416112,WestDemenissChurch_Key,WestDemenissChurch_Key,,Document & Quest,Key,Key,Key,Unknown,name-pattern,medium,cd_t0102_key_0001.pac,2092449825
iteminfo,1001176,4300018177540208,WitchWarehouse_Key,WitchWarehouse_Key,,Document & Quest,Key,Key,Key,Unknown,name-pattern,medium,cd_t0000_key_0003.pac,2941996897
iteminfo,114579,492113057808496,Yorkey_Fabric_Armor,Yorkey_Fabric_Armor,,Document & Quest,Key,Key,Key,Unknown,name-pattern,medium,cd_m0001_00_de_pgm_ub_11004.pac,2021298946
iteminfo,1000817,4298476284280944,Letter_Azureian_Secret,Letter_Azureian_Secret,,Document & Quest,Letter,Letter,Letter,Unknown,name-pattern,medium,cd_t0000_boardpaper_0142.pac,811431725
iteminfo,1000540,4297286578339952,Letter_Elimores_Secret,Letter_Elimores_Secret,,Document & Quest,Letter,Letter,Letter,Unknown,name-pattern,medium,cd_t0000_boardpaper_0232.pac,3616247921
iteminfo,802453,3446509391577200,Letter_Go_To_ScolaStone,Letter_Go_To_ScolaStone,,Document & Quest,Letter,Letter,Letter,Unknown,name-pattern,medium,cd_t0000_boardpaper_0145.pac,2991843592
iteminfo,1002502,4305713304174704,Letter_TraderLetter,Letter_TraderLetter,,Document & Quest,Letter,Letter,Letter,Unknown,name-pattern,medium,cd_t0000_boardpaper_0227.pac,115342013
iteminfo,1002537,4305863628030064,Letter_Valgash,Letter_Valgash,,Document & Quest,Letter,Letter,Letter,Unknown,name-pattern,medium,,
iteminfo,1000630,4297673125396592,Letter_Visione_MotherLetter,Letter_Visione_MotherLetter,,Document & Quest,Letter,Letter,Letter,Unknown,name-pattern,medium,cd_t0000_boardpaper_0228.pac,2530791001
iteminfo,1000584,4297475556900976,Letter_Wolfmolar_Mountain_WifeLetter,Letter_Wolfmolar_Mountain_WifeLetter,,Document & Quest,Letter,Letter,Letter,Unknown,name-pattern,medium,cd_t0000_boardpaper_0231.pac,4175538993
iteminfo,1003320,4309226587422832,LostLetter_Bartholomew,LostLetter_Bartholomew,,Document & Quest,Letter,Letter,Letter,Unknown,name-pattern,medium,cd_t0000_boardpaper_0035.pac,853375372
iteminfo,1003305,4309162162913392,LostLetter_Berdo,LostLetter_Berdo,,Document & Quest,Letter,Letter,Letter,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003313,4309196522651760,LostLetter_Burk,LostLetter_Burk,,Document & Quest,Letter,Letter,Letter,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003317,4309213702520944,LostLetter_Castiel,LostLetter_Castiel,,Document & Quest,Letter,Letter,Letter,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003318,4309217997488240,LostLetter_Eirik,LostLetter_Eirik,,Document & Quest,Letter,Letter,Letter,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003308,4309175047815280,LostLetter_Food_Trader_1,LostLetter_Food_Trader,,Document & Quest,Letter,Letter,Letter,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003307,4309170752847984,LostLetter_Goorba,LostLetter_Goorba,,Document & Quest,Letter,Letter,Letter,Unknown,name-pattern,medium,cd_t0000_boardpaper_0039.pac,1731604239
iteminfo,1003306,4309166457880688,LostLetter_Khadija,LostLetter_Khadija,,Document & Quest,Letter,Letter,Letter,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003321,4309230882390128,LostLetter_Marin,LostLetter_Marin,,Document & Quest,Letter,Letter,Letter,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003309,4309179342782576,LostLetter_Mineral_Trader_1,LostLetter_Mineral_Trader,,Document & Quest,Letter,Letter,Letter,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003316,4309209407553648,LostLetter_Montpellier,LostLetter_Montpellier,,Document & Quest,Letter,Letter,Letter,Unknown,name-pattern,medium,cd_t0000_boardpaper_0039.pac,1731604239
iteminfo,1003311,4309187932717168,LostLetter_Provost_1,LostLetter_Provost,,Document & Quest,Letter,Letter,Letter,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003312,4309192227684464,LostLetter_Provost_4,LostLetter_Provost,,Document & Quest,Letter,Letter,Letter,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003319,4309222292455536,LostLetter_Roger,LostLetter_Roger,,Document & Quest,Letter,Letter,Letter,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003315,4309205112586352,LostLetter_Skint,LostLetter_Skint,,Document & Quest,Letter,Letter,Letter,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003314,4309200817619056,LostLetter_Slywick,LostLetter_Slywick,,Document & Quest,Letter,Letter,Letter,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003310,4309183637749872,LostLetter_Sniks,LostLetter_Sniks,,Document & Quest,Letter,Letter,Letter,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1000559,4297368182718576,MarniDragon_DemenissLetter,MarniDragon_DemenissLetter,,Document & Quest,Letter,Letter,Letter,Unknown,name-pattern,medium,cd_t0000_boardpaper_0034.pac,4024085010
iteminfo,1001768,4302560798179440,MartialArts_Secret_Manual,MartialArts_Secret_Manual,,Document & Quest,Manual,Manual,Manual,Unknown,name-pattern,medium,,
iteminfo,1003176,4308608112132208,Permit_Bei_General,Permit_Bei_General,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003145,4308474968146032,Permit_Cal_Costume,Permit_Cal_Costume,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003155,4308517917818992,Permit_Cal_Equipment,Permit_Cal_Equipment,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003173,4308595227230320,Permit_Cal_General,Permit_Cal_General,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003182,4308633881935984,Permit_Cal_Seed,Permit_Cal_Seed,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003330,4309269537095792,Permit_Cal_Tavern,Permit_Cal_Tavern,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003149,4308492148015216,Permit_Del_Costume,Permit_Del_Costume,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003159,4308535097688176,Permit_Del_Equipment,Permit_Del_Equipment,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1002868,4307285262205040,Permit_Del_Furniture,Permit_Del_Furniture,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003174,4308599522197616,Permit_Del_General,Permit_Del_General,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003184,4308642471870576,Permit_Del_Seed,Permit_Del_Seed,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003333,4309282421997680,Permit_Del_Tavern,Permit_Del_Tavern,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003146,4308479263113328,Permit_Dem_Costume,Permit_Dem_Costume,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003156,4308522212786288,Permit_Dem_Equipment,Permit_Dem_Equipment,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1002861,4307255197433968,Permit_Dem_Furniture,Permit_Dem_Furniture,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003177,4308612407099504,Permit_Dem_General,Permit_Dem_General,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003183,4308638176903280,Permit_Dem_Seed,Permit_Dem_Seed,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003332,4309278127030384,Permit_Dem_Tavern,Permit_Dem_Tavern,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003148,4308487853047920,Permit_DemZoo_Costume,Permit_DemZoo_Costume,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1001954,4303359662096496,Permit_Her_Costume,Permit_Her_Costume,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003153,4308509327884400,Permit_Her_Equipment,Permit_Her_Equipment,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1002860,4307250902466672,Permit_Her_Furniture,Permit_Her_Furniture,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003172,4308590932263024,Permit_Her_General,Permit_Her_General,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,801001,3440273099063408,Permit_Her_Pass,Permit_Her_Pass,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0037.pac,2513519952
iteminfo,1001778,4302603747852400,Permit_Her_Seed,Permit_Her_Seed,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003329,4309265242128496,Permit_Her_Tavern,Permit_Her_Tavern,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003154,4308513622851696,Permit_Kha_Equipment,Permit_Kha_Equipment,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003331,4309273832063088,Permit_Kha_Tavern,Permit_Kha_Tavern,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1002869,4307289557172336,Permit_Kwe_Furniture,Permit_Kwe_Furniture,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003162,4308547982590064,Permit_Odeck_Equipment,Permit_Odeck_Equipment,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003150,4308496442982512,Permit_Pai_Costume,Permit_Pai_Costume,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003160,4308539392655472,Permit_Pai_Equipment,Permit_Pai_Equipment,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003175,4308603817164912,Permit_Pai_General,Permit_Pai_General,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003185,4308646766837872,Permit_Pai_Seed,Permit_Pai_Seed,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003334,4309286716964976,Permit_Pai_Tavern,Permit_Pai_Tavern,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003161,4308543687622768,Permit_Skog_Equipment,Permit_Skog_Equipment,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003181,4308629586968688,Permit_Skog_General,Permit_Skog_General,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003158,4308530802720880,Permit_Str_Equipment,Permit_Str_Equipment,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003147,4308483558080624,Permit_Tar_Costume,Permit_Tar_Costume,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003157,4308526507753584,Permit_Tar_Equipment,Permit_Tar_Equipment,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003151,4308500737949808,Permit_Tash_Costume,Permit_Tash_Costume,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003164,4308556572524656,Permit_Tash_Equipment,Permit_Tash_Equipment,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003178,4308616702066800,Permit_Tash_General,Permit_Tash_General,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003186,4308651061805168,Permit_Tash_Seed,Permit_Tash_Seed,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003335,4309291011932272,Permit_Tash_Tavern,Permit_Tash_Tavern,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003152,4308505032917104,Permit_Var_Costume,Permit_Var_Costume,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003163,4308552277557360,Permit_Var_Equipment,Permit_Var_Equipment,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003179,4308620997034096,Permit_Var_General,Permit_Var_General,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003187,4308655356772464,Permit_Var_Seed,Permit_Var_Seed,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003336,4309295306899568,Permit_Var_Tavern,Permit_Var_Tavern,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1003180,4308625292001392,Permit_Vellua_General,Permit_Vellua_General,,Document & Quest,Permit,Permit,Permit,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1001255,4300357479956592,Quest_Bloodcoronation_CampDocument_I,Quest_Bloodcoronation_CampDocument_I,,Document & Quest,Quest,Quest Item,Quest Item,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1001302,4300559343419504,Quest_Bloodcoronation_CampDocument_II,Quest_Bloodcoronation_CampDocument_II,,Document & Quest,Quest,Quest Item,Quest Item,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1001303,4300563638386800,Quest_Bloodcoronation_CampDocument_III,Quest_Bloodcoronation_CampDocument_III,,Document & Quest,Quest,Quest Item,Quest Item,Unknown,name-pattern,medium,cd_t0000_boardpaper_0023.pac,4096047263
iteminfo,1000676,4297870693892208,Quest_Bloodcoronation_Document,Quest_Bloodcoronation_Document,,Document & Quest,Quest,Quest Item,Quest Item,Unknown,name-pattern,medium,cd_t0000_boardpaper_0148.pac,3472855025
iteminfo,1001249,4300331710152816,Quest_Book_Mansion_I,Quest_Book_Mansion_I,,Document & Quest,Quest,Quest Item,Quest Item,Unknown,name-pattern,medium,cd_t0056_coin_0007.pac,2431845602
iteminfo,4334,18614388260976,Quest_BrokenVisionPro_Bremer,Quest_BrokenVisionPro_Bremer,,Document & Quest,Quest,Quest Item,Quest Item,Unknown,name-pattern,medium,,
iteminfo,4335,18618683228272,Quest_BrokenVisionPro_Ibano,Quest_BrokenVisionPro_Ibano,,Document & Quest,Quest,Quest Item,Quest Item,Unknown,name-pattern,medium,,
iteminfo,4377,18799071854704,Quest_BrokenVisionPro_MasterGrundir_Diary,Quest_BrokenVisionPro_MasterGrundir_Diary,,Document & Quest,Quest,Quest Item,Quest Item,Unknown,name-pattern,medium,cd_phm_00_hel_00_0354_c.pac,350597165
iteminfo,4336,18622978195568,Quest_BrokenVisionPro_ThiefCave,Quest_BrokenVisionPro_ThiefCave,,Document & Quest,Quest,Quest Item,Quest Item,Unknown,name-pattern,medium,,
iteminfo,4344,18657337933936,Quest_BrokenVisionPro_Witch_Kidnapped_Memory,Quest_BrokenVisionPro_Witch_Kidnapped_Memory,,Document & Quest,Quest,Quest Item,Quest Item,Unknown,name-pattern,medium,,
iteminfo,1002788,4306941664821360,Quest_Burham_Maze_I,Quest_Burham_Maze_I,,Document & Quest,Quest,Quest Item,Quest Item,Unknown,name-pattern,medium,,
iteminfo,1002789,4306945959788656,Quest_Burham_Maze_II,Quest_Burham_Maze_II,,Document & Quest,Quest,Quest Item,Quest Item,Unknown,name-pattern,medium,,
iteminfo,1002790,4306950254755952,Quest_Burham_Maze_III,Quest_Burham_Maze_III,,Document & Quest,Quest,Quest Item,Quest Item,Unknown,name-pattern,medium,,
iteminfo,1000960,4299090464604272,Quest_ByronBastier_Letter,Quest_ByronBastier_Letter,,Document & Quest,Quest,Quest Item,Quest Item,Unknown,name-pattern,medium,cd_t0000_boardpaper_0154.pac,3046733814
iteminfo,1000961,4299094759571568,Quest_ByronBastier_Letter_1,Quest_ByronBastier_Letter,,Document & Quest,Quest,Quest Item,Quest Item,Unknown,name-pattern,medium,cd_t0000_boardpaper_0149.pac,788608388
iteminfo,1000959,4299086169636976,Quest_ByronMyurdin_Letter,Quest_ByronMyurdin_Letter,,Document & Quest,Quest,Quest Item,Quest Item,Unknown,name-pattern,medium,cd_t0000_boardpaper_0155.pac,2748102184
iteminfo,1001745,4302462013931632,Quest_CelesterToBarden,Quest_CelesterToBarden,,Document & Quest,Quest,Quest Item,Quest Item,Unknown,name-pattern,medium,cd_t0000_boardpaper_0146.pac,36057537
iteminfo,1000151,4295615836061808,Quest_Crowman_Key_I,Quest_Crowman_Key_I,,Document & Quest,Quest,Quest Item,Quest Item,Unknown,name-pattern,medium,cd_t0000_sword_gold_0002.pac,2538502486
iteminfo,1000723,4298072557355120,Quest_EastTower_Maze_I,Quest_EastTower_Maze_I,,Document & Quest,Quest,Quest Item,Quest Item,Unknown,name-pattern,medium,,
iteminfo,1003666,4310712646107248,Quest_EastTower_Maze_II,Quest_EastTower_Maze_II,,Document & Quest,Quest,Quest Item,Quest Item,Unknown,name-pattern,medium,,
iteminfo,1003667,4310716941074544,Quest_EastTower_Maze_III,Quest_EastTower_Maze_III,,Document & Quest,Quest,Quest Item,Quest Item,Unknown,name-pattern,medium,,
iteminfo,1002288,4304794181173360,Quest_Faction_Start_LongLeafForest,Quest_Faction_Start_LongLeafForest,,Document & Quest,Quest,Quest Item,Quest Item,Unknown,name-pattern,medium,cd_t0000_boardpaper_0213.pac,3247745552
iteminfo,1002500,4305704714240112,Quest_Fissure_Maze_I,Quest_Fissure_Maze_I,,Document & Quest,Quest,Quest Item,Quest Item,Unknown,name-pattern,medium,,
iteminfo,1002709,4306602362404976,Quest_Fissure_Maze_II,Quest_Fissure_Maze_II,,Document & Quest,Quest,Quest Item,Quest Item,Unknown,name-pattern,medium,,
iteminfo,1002713,4306619542274160,Quest_Fissure_Maze_III,Quest_Fissure_Maze_III,,Document & Quest,Quest,Quest Item,Quest Item,Unknown,name-pattern,medium,,
iteminfo,1000391,4296646628212848,Quest_GoldenStar_key,Quest_GoldenStar_key,,Document & Quest,Quest,Quest Item,Quest Item,Unknown,name-pattern,medium,cd_t0000_abyss_artifact_b_0001.pac,3520429797
iteminfo,1000514,4297174909190256,Quest_Grace_GoldDagger_I,Quest_Grace_GoldDagger_I,,Document & Quest,Quest,Quest Item,Quest Item,Unknown,name-pattern,medium,,
iteminfo,1000581,4297462671999088,Quest_Grace_GoldDagger_II,Quest_Grace_GoldDagger_II,,Document & Quest,Quest,Quest Item,Quest Item,Unknown,name-pattern,medium,,
iteminfo,1003748,4311064833425520,Quest_Haldin_Stolen_Map,Quest_Haldin_Stolen_Map,,Document & Quest,Quest,Quest Item,Quest Item,Unknown,name-pattern,medium,cd_t0000_boardpaper_0266.pac,4238826793
iteminfo,1000707,4298003837878384,Quest_HernandCastle_Underground_Key,Quest_HernandCastle_Underground_Key,,Document & Quest,Quest,Quest Item,Quest Item,Unknown,name-pattern,medium,cd_t0102_key_0001.pac,2092449825
